cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
304,32,16384,8192,57,0,57.5903,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_intrawave_v2,149.16,2353.32,0.0
304,64,16384,8192,28,0,62.2452,a8w8_rowwise_256x32x128x256_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,276.0,2198.39,0.0
304,128,16384,8192,21,0,76.8511,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,447.09,1814.69,0.0
304,256,16384,8192,12,0,106.7914,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,643.49,1355.01,0.0
304,512,16384,8192,9,0,178.3552,a8w8_rowwise_256x128x224x128_32x32_1x7_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,770.59,870.11,0.0
304,1024,16384,8192,2,0,295.4391,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,930.4,596.27,0.0
304,2048,16384,8192,1,0,570.4739,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,963.68,382.32,0.0
304,4096,16384,8192,39,0,1134.3658,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,969.27,266.22,0.0
304,8192,16384,8192,1,0,2059.5688,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1067.71,228.09,0.0
304,16384,16384,8192,1,0,4386.371,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1002.66,183.59,0.0
304,1,13312,16384,34,0,71.7882,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,6.08,3038.76,0.0
304,16,13312,16384,79,0,72.6482,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,96.07,3011.66,0.0
304,32,13312,16384,30,0,79.4559,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,175.68,2762.29,0.0
304,64,13312,16384,28,0,95.4713,a8w8_rowwise_256x32x128x256_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,292.42,2313.33,0.0
304,128,13312,16384,21,0,124.0871,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,449.96,1802.03,0.0
304,256,13312,16384,18,0,177.7085,a8w8_rowwise_256x64x192x256_32x32_1x3_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,628.38,1289.27,0.0
304,512,13312,16384,10,0,282.1335,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,791.61,851.1,0.0
304,1024,13312,16384,3,0,479.0662,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,932.39,547.2,0.0
304,2048,13312,16384,3,0,926.6322,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,964.09,330.43,0.0
304,4096,13312,16384,1,0,1694.3203,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1054.53,232.7,0.0
304,8192,13312,16384,1,0,3350.4418,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1066.55,170.25,0.0
304,16384,13312,16384,1,0,6940.3287,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1029.75,132.95,0.0
304,1,26624,16384,79,0,132.9526,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,6.56,3281.45,0.0
304,16,26624,16384,50,0,134.4203,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,103.84,3253.39,0.0
304,32,26624,16384,28,0,140.8074,a8w8_rowwise_256x32x128x256_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,198.27,3113.73,0.0
304,64,26624,16384,21,0,160.6647,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,347.52,2742.76,0.0
304,128,26624,16384,18,0,205.4418,a8w8_rowwise_256x64x192x256_32x32_1x3_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,543.56,2166.65,0.0
304,256,26624,16384,10,0,306.9355,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,727.64,1479.25,0.0
304,512,26624,16384,3,0,517.2821,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,863.51,912.19,0.0
304,1024,26624,16384,3,0,965.0278,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,925.73,525.9,0.0
304,2048,26624,16384,1,0,1723.4511,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1036.7,335.85,0.0
304,4096,26624,16384,1,0,3514.236,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1016.84,205.29,0.0
304,8192,26624,16384,1,0,7117.2259,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1004.16,141.44,0.0
304,16384,26624,16384,1,0,14303.6898,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,999.3,110.26,0.0
304,1,53248,16384,61,0,249.8351,a8w8_rowwise_128x16x64x128_16x16_1x2_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,6.98,3492.46,0.0
304,16,53248,16384,61,0,258.7482,a8w8_rowwise_128x16x64x128_16x16_1x2_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,107.89,3379.27,0.0
304,32,53248,16384,29,0,273.3943,a8w8_rowwise_256x32x96x256_16x16_1x3_16x16x1_16x16x1_1x32x1x8_4x4x1_1x1_intrawave_v3,204.23,3205.43,0.0
304,64,53248,16384,21,0,319.4143,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,349.61,2755.92,0.0
304,128,53248,16384,10,0,366.3643,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,609.61,2424.21,0.0
304,256,53248,16384,3,0,557.2429,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,801.58,1622.04,0.0
304,512,53248,16384,3,0,1005.5382,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,888.43,930.18,0.0
304,1024,53248,16384,1,0,1779.7552,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1003.91,560.89,0.0
304,2048,53248,16384,1,0,3471.8241,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1029.26,323.77,0.0
304,4096,53248,16384,1,0,6922.4474,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1032.41,198.73,0.0
304,8192,53248,16384,1,0,13586.757,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1052.03,138.3,0.0
304,16384,53248,16384,1,0,27428.455,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1042.25,105.21,0.0
304,1,16384,6656,34,0,31.3479,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,6.96,3480.02,0.0
304,16,16384,6656,60,0,32.8949,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,106.09,3334.34,0.0
304,32,16384,6656,30,0,32.7568,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,213.06,3367.65,0.0
304,64,16384,6656,23,0,39.3254,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,354.95,2837.23,0.0
304,128,16384,6656,21,0,56.9313,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,490.37,2004.14,0.0
304,256,16384,6656,12,0,85.1283,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,655.89,1399.59,0.0
304,512,16384,6656,8,0,145.1711,a8w8_rowwise_256x128x256x128_32x32_2x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,769.22,890.24,0.0
304,1024,16384,6656,1,0,254.0318,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,879.17,588.2,0.0
304,2048,16384,6656,2,0,476.6825,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,937.05,398.15,0.0
304,4096,16384,6656,39,0,928.8166,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,961.82,291.27,0.0
304,8192,16384,6656,1,0,1780.685,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1003.38,242.61,0.0
304,16384,16384,6656,0,0,3594.5515,a8w8_rowwise_256x256x256x64_32x32_4x4_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_intrawave_v4,994.12,210.03,0.0
304,1,16384,13312,34,0,58.6816,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,7.43,3717.52,0.0
304,16,16384,13312,34,0,56.7555,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,122.97,3855.86,0.0
304,32,16384,13312,30,0,61.708,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,226.2,3558.35,0.0
304,64,16384,13312,23,0,81.1462,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,344.04,2724.13,0.0
304,128,16384,13312,21,0,109.5328,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,509.75,2045.07,0.0
304,256,16384,13312,12,0,157.448,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,709.24,1460.17,0.0
304,512,16384,13312,13,0,283.0054,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,789.17,854.04,0.0
304,1024,16384,13312,1,0,458.2987,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,974.64,578.86,0.0
304,2048,16384,13312,40,0,908.9011,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,982.89,343.79,0.0
304,4096,16384,13312,1,0,1767.8174,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1010.68,230.14,0.0
304,8192,16384,13312,1,0,3390.8179,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1053.85,175.65,0.0
304,16384,16384,13312,0,0,6772.4738,a8w8_rowwise_256x256x256x64_32x32_4x4_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_intrawave_v4,1055.28,143.68,0.0
304,1,16384,26624,30,0,124.1458,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,7.03,3514.15,0.0
304,16,16384,26624,34,0,121.1541,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,115.21,3608.28,0.0
304,32,16384,26624,30,0,121.093,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,230.54,3617.95,0.0
304,64,16384,26624,23,0,154.5576,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,361.25,2846.89,0.0
304,128,16384,26624,21,0,216.1726,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,516.57,2053.03,0.0
304,256,16384,26624,12,0,320.3206,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,697.23,1409.25,0.0
304,512,16384,26624,5,0,553.4094,a8w8_rowwise_256x256x128x128_32x32_4x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,807.14,843.17,0.0
304,1024,16384,26624,2,0,898.8341,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,993.9,552.97,0.0
304,2048,16384,26624,1,0,1741.8999,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1025.72,320.25,0.0
304,4096,16384,26624,2,0,3541.9569,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1008.88,191.84,0.0
304,8192,16384,26624,1,0,7024.073,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1017.48,131.37,0.0
304,16384,16384,26624,1,0,14236.2489,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1004.03,98.99,0.0
304,1,1280,8192,34,0,15.9787,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,1.31,656.91,0.0
304,16,1280,8192,34,0,12.7577,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,26.3,835.4,0.0
304,32,1280,8192,34,0,12.9103,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,51.98,838.85,0.0
304,64,1280,8192,34,0,12.8697,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,104.29,868.23,0.0
304,128,1280,8192,34,0,13.1909,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,203.5,899.26,0.0
304,160,1280,8192,30,0,15.7223,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,213.42,776.35,0.0
304,192,1280,8192,30,0,15.7756,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,255.24,795.54,0.0
304,256,1280,8192,30,0,17.2958,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,310.41,765.4,0.0
304,288,1280,8192,30,0,19.7052,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,306.51,689.28,0.0
304,384,1280,8192,30,0,22.7365,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,354.19,642.78,0.0
304,512,1280,8192,23,0,27.1554,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,395.41,588.86,0.0
304,640,1280,8192,23,0,30.2715,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,443.38,573.71,0.0
304,768,1280,8192,23,0,32.6734,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,492.94,573.66,0.0
304,1024,1280,8192,21,0,49.3968,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,434.74,435.17,0.0
304,1152,1280,8192,21,0,52.6908,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,458.51,434.08,0.0
304,1280,1280,8192,15,0,54.6696,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,491.01,443.54,0.0
304,1536,1280,8192,21,0,59.1949,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,544.17,456.13,0.0
304,1600,1280,8192,21,0,61.1907,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,548.36,452.5,0.0
304,2048,1280,8192,14,0,73.7632,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,582.26,440.68,0.0
304,2880,1280,8192,12,0,93.1801,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,648.19,444.85,0.0
304,3200,1280,8192,12,0,92.8367,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,722.87,483.56,0.0
304,4096,1280,8192,11,0,122.7137,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,700.0,444.33,0.0
304,8192,1280,8192,4,0,205.4474,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,836.22,479.76,0.0
304,16384,1280,8192,4,0,387.7063,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,886.23,481.41,0.0
304,1,2560,8192,34,0,16.9795,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,2.47,1235.89,0.0
304,16,2560,8192,34,0,13.7931,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,48.65,1535.88,0.0
304,32,2560,8192,34,0,13.8473,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,96.93,1545.25,0.0
304,64,2560,8192,34,0,15.5912,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,172.17,1399.73,0.0
304,128,2560,8192,30,0,19.7703,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,271.55,1146.95,0.0
304,160,2560,8192,30,0,22.6804,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,295.89,1018.56,0.0
304,192,2560,8192,23,0,22.7768,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,353.56,1032.96,0.0
304,256,2560,8192,23,0,27.5697,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,389.46,884.28,0.0
304,288,2560,8192,23,0,31.4763,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,383.77,788.07,0.0
304,384,2560,8192,23,0,32.78,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,491.34,795.71,0.0
304,512,2560,8192,15,0,48.8242,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,439.84,569.13,0.0
304,640,2560,8192,21,0,54.7062,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,490.69,539.08,0.0
304,768,2560,8192,15,0,58.1948,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,553.52,536.05,0.0
304,1024,2560,8192,12,0,72.405,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,593.19,477.91,0.0
304,1152,2560,8192,12,0,78.1624,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,618.18,464.51,0.0
304,1280,2560,8192,14,0,80.7308,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,665.01,470.83,0.0
304,1536,2560,8192,12,0,90.1833,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,714.37,459.27,0.0
304,1600,2560,8192,13,0,98.0636,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,684.34,431.05,0.0
304,2048,2560,8192,11,0,120.3003,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,714.04,400.95,0.0
304,2880,2560,8192,8,0,157.6236,a8w8_rowwise_256x128x256x128_32x32_2x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,766.36,376.28,0.0
304,3200,2560,8192,8,0,164.5695,a8w8_rowwise_256x128x256x128_32x32_2x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,815.57,386.28,0.0
304,4096,2560,8192,4,0,200.2878,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,857.76,376.94,0.0
304,8192,2560,8192,4,0,382.7015,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,897.82,339.75,0.0
304,16384,2560,8192,3,0,733.2065,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,937.25,326.07,0.0
304,1,10240,8192,76,0,32.9811,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,5.09,2544.33,0.0
304,16,10240,8192,79,0,31.2289,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,85.96,2700.86,0.0
304,32,10240,8192,30,0,32.5977,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,164.7,2601.52,0.0
304,64,10240,8192,23,0,39.9711,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,268.63,2144.58,0.0
304,128,10240,8192,21,0,54.0698,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,397.17,1619.32,0.0
304,160,10240,8192,21,0,62.1679,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,431.79,1423.14,0.0
304,192,10240,8192,21,0,63.0522,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,510.88,1417.73,0.0
304,256,10240,8192,14,0,75.6202,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,567.97,1206.37,0.0
304,288,10240,8192,18,0,90.3638,a8w8_rowwise_256x64x192x256_32x32_1x3_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,534.71,1019.7,0.0
304,384,10240,8192,12,0,95.8545,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,672.11,990.0,0.0
304,512,10240,8192,11,0,125.1466,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,686.39,787.61,0.0
304,640,10240,8192,10,0,141.7275,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,757.61,721.36,0.0
304,768,10240,8192,8,0,165.39,a8w8_rowwise_256x128x256x128_32x32_2x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,779.06,640.34,0.0
304,1024,10240,8192,4,0,199.2803,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,862.1,568.28,0.0
304,1152,10240,8192,3,0,239.5102,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,806.95,488.15,0.0
